pass_number, pass_time, average_time, microseconds_since_last_write, nsSleep_time
1926, 298, 209, 102, 0
1927, 217, 209, 74, 0
1928, 212, 209, 64, 0
1929, 247, 209, 62, 0
1930, 305, 209, 49, 0
1931, 89, 209, 108, 0
1932, 84, 209, 359, 0
1933, 292, 209, 61, 0
1934, 514, 209, 64, 0
1935, 127, 209, 62, 0
1936, 68, 209, 60, 0
1937, 66, 209, 163, 0
1938, 141, 209, 62, 0
1939, 211, 209, 60, 0
1940, 832, 209, 71, 0
1941, 243, 209, 79, 0
1942, 95, 209, 168, 0
1943, 330, 209, 60, 0
1944, 273, 209, 68, 0
1945, 178, 209, 72, 0
1946, 71, 209, 183, 0
1947, 131, 209, 59, 0
1948, 122, 209, 60, 0
1949, 244, 209, 66, 0
1950, 488, 209, 61, 0
1951, 242, 209, 66, 0
1952, 218, 209, 86, 0
1953, 258, 209, 89, 0
1954, 168, 209, 76, 0
1955, 70, 209, 171, 0
1956, 66, 209, 109, 0
1957, 69, 209, 89, 0
1958, 424, 209, 60, 0
1959, 124, 209, 63, 0
1960, 112, 209, 59, 0
1961, 64, 209, 109, 0
1962, 75, 209, 59, 0
1963, 120, 209, 60, 0
1964, 111, 209, 60, 0
1965, 280, 209, 60, 0
1966, 662, 209, 69, 0
1967, 126, 209, 649, 0
1968, 126, 209, 63, 0
1969, 93, 209, 61, 0
1970, 166, 209, 60, 0
1971, 70, 209, 60, 0
1972, 350, 209, 59, 0
1973, 259, 209, 115, 0
1974, 138, 209, 72, 0
1975, 201, 209, 57, 0
1976, 456, 209, 70, 0
1977, 153, 209, 763, 0
1978, 86, 209, 485, 0
1979, 107, 209, 61, 0
1980, 149, 209, 57, 0
1981, 69, 209, 213, 0
1982, 65, 209, 184, 0
1983, 85, 209, 61, 0
1984, 112, 209, 60, 0
1985, 104, 209, 60, 0
1986, 106, 209, 60, 0
1987, 126, 209, 61, 0
1988, 104, 209, 131, 0
1989, 91, 209, 60, 0
1990, 256, 209, 68, 0
1991, 262, 209, 71, 0
1992, 126, 209, 61, 0
1993, 331, 209, 76, 0
1994, 551, 209, 62, 0
1995, 131, 209, 61, 0
1996, 89, 209, 86, 0
1997, 279, 209, 60, 0
1998, 181, 209, 67, 0
1999, 193, 209, 64, 0
2000, 188, 209, 59, 0
