pass_number, pass_time, average_time, microseconds_since_last_write, nsSleep_time
1720, 395, 324, 17292, 17190
1721, 293, 324, 17382, 17200
1722, 364, 324, 17327, 17210
1723, 387, 324, 17411, 17220
1724, 381, 324, 17370, 17230
1725, 338, 324, 17321, 17240
1726, 405, 324, 17457, 17250
1727, 442, 325, 17451, 17260
1728, 466, 325, 17463, 17270
1729, 437, 325, 17472, 17280
1730, 308, 325, 17482, 17290
1731, 433, 325, 17489, 17300
1732, 482, 325, 17387, 17310
1733, 429, 325, 17629, 17320
1734, 381, 325, 17482, 17330
1735, 431, 325, 17472, 17340
1736, 440, 325, 17541, 17350
1737, 435, 325, 17651, 17360
1738, 374, 325, 17663, 17370
1739, 335, 325, 17507, 17380
1740, 333, 325, 17575, 17390
1741, 503, 325, 17618, 17400
1742, 482, 325, 17590, 17410
1743, 375, 325, 17601, 17420
1744, 366, 325, 17608, 17430
1745, 373, 325, 17631, 17440
1746, 319, 325, 17570, 17450
1747, 362, 325, 17718, 17460
1748, 303, 325, 17765, 17470
1749, 626, 326, 17577, 17480
1750, 487, 326, 17617, 17490
1751, 364, 326, 17790, 17500
1752, 457, 326, 17646, 17510
1753, 618, 326, 17599, 17520
1754, 320, 326, 17807, 17530
1755, 334, 326, 17615, 17540
1756, 322, 326, 17706, 17550
1757, 345, 326, 17656, 17560
1758, 346, 326, 17690, 17570
1759, 334, 326, 17768, 17580
1760, 358, 326, 17717, 17590
1761, 374, 326, 17891, 17600
1762, 367, 326, 17787, 17610
1763, 373, 326, 17798, 17620
1764, 307, 326, 17745, 17630
1765, 427, 326, 17928, 17640
1766, 396, 326, 17832, 17650
1767, 474, 326, 17950, 17660
1768, 442, 326, 17863, 17670
1769, 375, 326, 17880, 17680
1770, 452, 326, 17981, 17690
1771, 434, 326, 17998, 17700
1772, 332, 326, 17789, 17710
1773, 335, 326, 17844, 17720
1774, 379, 326, 17889, 17730
1775, 435, 327, 17856, 17740
1776, 335, 327, 17874, 17750
1777, 294, 327, 17868, 17760
1778, 380, 327, 17908, 17770
1779, 287, 327, 17971, 17780
1780, 372, 327, 17975, 17790
1781, 355, 327, 17976, 17800
1782, 332, 327, 18027, 17810
1783, 324, 327, 17943, 17820
1784, 370, 327, 17974, 17830
1785, 578, 327, 17969, 17840
1786, 557, 327, 18048, 17850
1787, 437, 327, 18055, 17860
1788, 379, 327, 18163, 17870
1789, 473, 327, 18066, 17880
1790, 326, 327, 18224, 17890
1791, 431, 327, 18009, 17900
1792, 281, 327, 18102, 17910
1793, 364, 327, 18012, 17920
1794, 387, 327, 18099, 17930
1795, 437, 327, 18135, 17940
1796, 367, 327, 18248, 17950
1797, 371, 327, 18151, 17960
1798, 362, 327, 18261, 17970
1799, 383, 327, 18110, 17980
1800, 330, 327, 18282, 17990
1801, 345, 327, 18078, 18000
1802, 334, 327, 18172, 18010
1803, 522, 327, 18240, 18020
1804, 375, 327, 18168, 18030
1805, 380, 327, 18107, 18040
1806, 331, 327, 18121, 18050
1807, 378, 327, 18237, 18060
1808, 497, 328, 18261, 18070
1809, 338, 328, 18223, 18080
1810, 294, 328, 18263, 18090
1811, 306, 328, 18281, 18100
1812, 306, 328, 18359, 18110
1813, 382, 328, 18237, 18120
1814, 375, 328, 18321, 18130
1815, 336, 328, 18446, 18140
1816, 296, 328, 18394, 18150
1817, 471, 328, 18447, 18160
1818, 339, 328, 18380, 18170
1819, 368, 328, 18279, 18180
1820, 467, 328, 18434, 18190
1821, 372, 328, 18446, 18200
1822, 367, 328, 18401, 18210
1823, 371, 328, 18413, 18220
1824, 373, 328, 18428, 18230
1825, 303, 328, 18360, 18240
1826, 282, 328, 18342, 18250
1827, 416, 328, 18332, 18260
1828, 368, 328, 18458, 18270
1829, 376, 328, 18325, 18280
1830, 355, 328, 18471, 18290
1831, 462, 328, 18442, 18300
1832, 283, 328, 18491, 18310
1833, 351, 328, 18474, 18320
1834, 338, 328, 18404, 18330
1835, 463, 328, 18442, 18340
1836, 430, 328, 18598, 18350
1837, 433, 328, 18557, 18360
1838, 375, 328, 18562, 18370
1839, 356, 328, 18501, 18380
1840, 376, 328, 18503, 18390
1841, 310, 328, 18553, 18400
1842, 309, 328, 18541, 18410
1843, 461, 328, 18553, 18420
1844, 455, 328, 18625, 18430
1845, 345, 328, 18590, 18440
1846, 366, 328, 18739, 18450
1847, 328, 328, 18750, 18460
1848, 385, 328, 18658, 18470
1849, 375, 328, 18664, 18480
1850, 501, 329, 18616, 18490
1851, 332, 329, 18696, 18500
1852, 350, 329, 18752, 18510
1853, 373, 329, 18772, 18520
1854, 323, 329, 18724, 18530
1855, 430, 329, 18640, 18540
1856, 497, 329, 18718, 18550
1857, 480, 329, 18639, 18560
1858, 456, 329, 18866, 18570
1859, 462, 329, 18770, 18580
1860, 393, 329, 18785, 18590
1861, 373, 329, 18705, 18600
1862, 369, 329, 18743, 18610
1863, 440, 329, 18746, 18620
1864, 545, 329, 18815, 18630
1865, 336, 329, 18795, 18640
1866, 369, 329, 18942, 18650
1867, 368, 329, 18952, 18660
1868, 394, 329, 18961, 18670
1869, 334, 329, 18863, 18680
1870, 540, 329, 18880, 18690
1871, 376, 329, 18897, 18700
1872, 370, 329, 18901, 18710
1873, 365, 329, 18846, 18720
1874, 410, 329, 18833, 18730
1875, 441, 330, 18929, 18740
1876, 475, 330, 18903, 18750
1877, 363, 330, 19052, 18760
1878, 352, 330, 18844, 18770
1879, 326, 330, 18868, 18780
1880, 281, 330, 18880, 18790
1881, 381, 330, 18969, 18800
1882, 436, 330, 18947, 18810
1883, 292, 330, 133, 18820
1884, 326, 330, 18986, 18830
1885, 366, 330, 19032, 18840
1886, 325, 330, 19023, 18850
1887, 297, 330, 18933, 18860
1888, 346, 330, 18988, 18870
1889, 330, 330, 19067, 18880
1890, 275, 330, 19033, 18890
1891, 359, 330, 19185, 18900
1892, 325, 330, 19206, 18910
1893, 374, 330, 19069, 18920
1894, 373, 330, 19064, 18930
1895, 338, 330, 19059, 18940
1896, 299, 330, 19063, 18950
1897, 399, 330, 19148, 18960
1898, 361, 330, 19260, 18970
1899, 368, 330, 19172, 18980
1900, 528, 330, 19217, 18990
1901, 374, 330, 19201, 19000
1902, 365, 330, 19299, 19010
1903, 285, 330, 19201, 19020
1904, 376, 330, 19133, 19030
1905, 299, 330, 19156, 19040
1906, 437, 330, 19269, 19050
1907, 396, 330, 19252, 19060
1908, 320, 330, 19366, 19070
1909, 427, 330, 19322, 19080
1910, 383, 330, 19274, 19090
1911, 332, 330, 19220, 19100
1912, 230, 330, 19226, 19110
1913, 337, 330, 19193, 19120
1914, 371, 330, 19242, 19130
1915, 616, 330, 19229, 19140
1916, 424, 330, 19321, 19150
1917, 329, 330, 19287, 19160
1918, 346, 330, 19316, 19170
1919, 416, 330, 19464, 19180
1920, 305, 330, 19380, 19190
1921, 332, 330, 19401, 19200
1922, 433, 330, 19427, 19210
1923, 327, 330, 19345, 19220
1924, 360, 330, 19518, 19230
1925, 366, 330, 19531, 19240
1926, 384, 330, 19415, 19250
1927, 535, 330, 19470, 19260
1928, 359, 331, 19396, 19270
1929, 343, 331, 19428, 19280
1930, 243, 330, 19450, 19290
1931, 341, 330, 19417, 19300
1932, 349, 330, 19379, 19310
1933, 433, 331, 19483, 19320
1934, 283, 331, 19528, 19330
1935, 293, 330, 19457, 19340
1936, 519, 331, 19466, 19350
1937, 342, 331, 19513, 19360
1938, 301, 331, 19459, 19370
1939, 325, 331, 19469, 19380
1940, 369, 331, 19548, 19390
1941, 427, 331, 19499, 19400
1942, 386, 331, 19541, 19410
1943, 635, 331, 19638, 19420
1944, 374, 331, 19672, 19430
1945, 432, 331, 19822, 19440
1946, 421, 331, 19526, 19450
1947, 425, 331, 19569, 19460
1948, 431, 331, 19577, 19470
1949, 268, 331, 19587, 19480
1950, 368, 331, 19599, 19490
1951, 331, 331, 19578, 19500
1952, 336, 331, 19709, 19510
1953, 379, 331, 19598, 19520
1954, 377, 331, 19742, 19530
1955, 327, 331, 19651, 19540
1956, 407, 331, 19724, 19550
1957, 368, 331, 19680, 19560
1958, 387, 331, 19699, 19570
1959, 370, 331, 19721, 19580
1960, 450, 331, 19782, 19590
1961, 363, 331, 19798, 19600
1962, 355, 331, 19721, 19610
1963, 493, 331, 19835, 19620
1964, 379, 331, 19759, 19630
1965, 367, 331, 19932, 19640
1966, 436, 331, 19946, 19650
1967, 532, 332, 19783, 19660
1968, 376, 332, 19868, 19670
1969, 436, 332, 19969, 19680
1970, 438, 332, 19989, 19690
1971, 469, 332, 19975, 19700
1972, 446, 332, 19863, 19710
1973, 439, 332, 19825, 19720
1974, 368, 332, 20029, 19730
1975, 304, 332, 19930, 19740
1976, 429, 332, 20039, 19750
1977, 382, 332, 19947, 19760
1978, 360, 332, 20061, 19770
1979, 369, 332, 19860, 19780
1980, 261, 332, 19904, 19790
1981, 320, 332, 19972, 19800
1982, 347, 332, 19995, 19810
1983, 385, 332, 20008, 19820
1984, 341, 332, 19941, 19830
1985, 577, 332, 19965, 19840
1986, 371, 332, 19934, 19850
1987, 328, 332, 20029, 19860
1988, 291, 332, 20034, 19870
1989, 439, 332, 20074, 19880
1990, 347, 332, 20042, 19890
1991, 346, 332, 19973, 19900
1992, 422, 332, 20204, 19910
1993, 321, 332, 20258, 19920
1994, 414, 332, 20133, 19930
1995, 325, 332, 20137, 19940
1996, 362, 332, 20239, 19950
1997, 363, 332, 20148, 19960
1998, 423, 332, 20048, 19970
1999, 366, 332, 20176, 19980
2000, 378, 332, 20109, 19990
