pass_number, pass_time, average_time, microseconds_since_last_write, nsSleep_time
888, 257, 234, 78, 0
889, 330, 234, 65, 0
890, 248, 234, 79, 0
891, 252, 234, 60, 0
892, 833, 235, 70, 0
893, 395, 235, 64, 0
894, 144, 235, 69, 0
895, 163, 235, 63, 0
896, 127, 235, 59, 0
897, 343, 235, 59, 0
898, 265, 235, 107, 0
899, 198, 235, 61, 0
900, 220, 235, 57, 0
901, 220, 235, 57, 0
902, 163, 235, 57, 0
903, 203, 235, 58, 0
904, 208, 235, 56, 0
905, 156, 235, 97, 0
906, 157, 235, 57, 0
907, 502, 235, 86, 0
908, 160, 235, 116, 0
909, 160, 235, 60, 0
910, 233, 235, 87, 0
911, 105, 234, 65, 0
912, 155, 234, 59, 0
913, 154, 234, 59, 0
914, 166, 234, 59, 0
915, 128, 234, 59, 0
916, 163, 234, 58, 0
917, 157, 234, 59, 0
918, 154, 234, 59, 0
919, 421, 234, 7, 0
920, 141, 234, 70, 0
921, 226, 234, 59, 0
922, 155, 234, 59, 0
923, 153, 234, 59, 0
924, 144, 234, 59, 0
925, 121, 234, 58, 0
926, 144, 233, 58, 0
927, 99, 233, 59, 0
928, 154, 233, 59, 0
929, 97, 233, 63, 0
930, 138, 233, 65, 0
931, 145, 233, 59, 0
932, 143, 233, 58, 0
933, 149, 233, 60, 0
934, 143, 233, 59, 0
935, 146, 233, 59, 0
936, 129, 232, 59, 0
937, 144, 232, 59, 0
938, 90, 232, 109, 0
939, 140, 232, 59, 0
940, 142, 232, 59, 0
941, 182, 232, 58, 0
942, 307, 232, 88, 0
943, 199, 232, 91, 0
944, 490, 232, 67, 0
945, 135, 232, 77, 0
946, 212, 232, 60, 0
947, 387, 232, 97, 0
948, 213, 232, 78, 0
949, 229, 232, 61, 0
950, 180, 232, 64, 0
951, 374, 232, 63, 0
952, 430, 233, 62, 0
953, 411, 233, 75, 0
954, 965, 233, 90, 0
955, 234, 233, 64, 0
956, 346, 234, 67, 0
957, 211, 234, 74, 0
958, 221, 234, 63, 0
959, 151, 233, 60, 0
960, 186, 233, 63, 0
961, 213, 233, 59, 0
962, 217, 233, 57, 0
963, 249, 233, 57, 0
964, 210, 233, 74, 0
965, 213, 233, 58, 0
966, 219, 233, 57, 0
967, 169, 233, 57, 0
968, 228, 233, 81, 0
969, 206, 233, 62, 0
970, 216, 233, 57, 0
971, 175, 233, 57, 0
972, 167, 233, 57, 0
973, 219, 233, 57, 0
974, 208, 233, 57, 0
975, 259, 233, 57, 0
976, 156, 233, 58, 0
977, 294, 233, 87, 0
978, 210, 233, 62, 0
979, 180, 233, 57, 0
980, 226, 233, 57, 0
981, 302, 233, 90, 0
982, 204, 233, 62, 0
983, 198, 233, 58, 0
984, 182, 233, 57, 0
985, 159, 233, 57, 0
986, 152, 233, 57, 0
987, 128, 233, 57, 0
988, 200, 233, 57, 0
